weiboId	attitudes_count	bmiddle_pic	comments_count	created_at	favorited	geo	id	idstr	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_user_id	mid	mlevel	original_pic	pic_urls	reposts_count	source	text	thumbnail_pic	truncated	uid	visible	retweeted_status_id	gatherTime
5397-	0		1	Wed Apr 17 10:58:29 +0800 2013			3568027498853199	3568027498853199				3568027498853199	0			0	<a href=" rel="nofollow">360安全浏览器</a>	这是大家的女神。			1733794277	00	3568000248835624	1397717470951
5398-	0		6	Thu Feb 21 14:32:09 +0800 2013			3548149933249480	3548149933249480				3548149933249480	0		#	1	<a href=" rel="nofollow">Windows.Phone客户端</a>	武侠片里一个人被长刀刺穿，伤者总是说不要拔出来，拔出来就死了。如果伤得太深，就成了身体不可或缺的一部分，只能这么过了。			1733794277	00	0	1397717470952
5399-	0		0	Mon Aug 27 04:06:32 +0800 2012			3483487455424724	3483487455424724				3483487455424724	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3483289765980412	1397717470952
5400-	0		5	Mon Feb 04 11:09:38 +0800 2013			3541938379136015	3541938379136015				3541938379136015	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	今天是小年。三人五菜两饺。还有饺子就酒。越吃越有。[哈哈][哈哈][酷][酷][酷][酷][酷][酷][酷]			1733794277	00	0	1397717470953
5401-	0		0	Sat Apr 20 20:00:22 +0800 2013			3569251036397634	3569251036397634				3569251036397634	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	明知山有虎，却向虎山行。施主，回头是岸。			1733794277	00	0	1397717470953
5402-	0		2	Fri Feb 08 08:53:17 +0800 2013			3543353616951720	3543353616951720				3543353616951720	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	[呵呵][呵呵][呵呵]			1733794277	00	3543332921383134	1397717470954
5403-	0		2	Mon Jan 14 21:45:51 +0800 2013			3534488347003879	3534488347003879				3534488347003879	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	聪明可爱得小鬼bobo�的。[奥特曼][奥特曼][奥特曼]			1733794277	00	0	1397717470954
5404-	0		0	Tue Jun 04 21:42:18 +0800 2013			3585584146715732	3585584146715732				3585584146715732	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	[爱你][爱你][爱你][爱你][爱你][爱你][爱你]			1733794277	00	3585580502013167	1397717470955
5405-	0		2	Mon Feb 11 11:30:11 +0800 2013			3544480265288017	3544480265288017				3544480265288017	0			0	<a href=" rel="nofollow">优酷网连接分享</a>	一直都爱的歌。【视频：戴佩妮 - Amen】   （分享自 @优酷网）			1733794277	00	0	1397717470956
5406-	0		0	Thu Oct 04 07:53:25 +0800 2012			3497315291770451	3497315291770451				3497315291770451	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1733794277	00	3495715244154058	1397717470956
5407-	0		0	Wed May 29 11:06:58 +0800 2013			3583249924664584	3583249924664584				3583249924664584	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	[花心][花心][花心][花心][花心]			1733794277	00	3583243461328257	1397717470957
5408-	0		3	Wed Feb 20 23:58:36 +0800 2013			3547930101744263	3547930101744263				3547930101744263	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	这两天喝得头好痛，睡不好，吃不好，瘦了五斤，这到底该不该庆幸?呵呵			1733794277	00	0	1397717470957
5409-	0		5	Wed Feb 20 17:56:23 +0800 2013			3547838954969400	3547838954969400				3547838954969400	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	失眠又回来了。[泪][泪][泪][泪][泪][泪]			1733794277	00	0	1397717470958
5410-	0		7	Sat Dec 24 01:31:30 +0800 2011			3393938637940505	3393938637940505				3393938637940505	0			1	<a href=" rel="nofollow">优酷网连接分享</a>	【青春感恩记】《父亲》父女篇   （分享自 @优酷网）			1733794277	00	0	1397717470959
5411-	0		0	Sun Oct 27 00:46:11 +0800 2013			3637814267002158	3637814267002158				3637814267002158	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	 //@北美时尚快报: [给力][给力]！！			1733794277	00	3637563267262534	1397717470959
5412-	0		1	Sat May 19 02:41:28 +0800 2012			3447227261713506	3447227261713506				3447227261713506	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@加措活佛-慈爱基金:不以物喜，不以己悲，始终以一颗平静的心笑对人生，这才是生活的真谛！			1733794277	00	3446566864520246	1397717470960
5413-	0		0	Wed Oct 16 11:03:23 +0800 2013			3633983319866200	3633983319866200				3633983319866200	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3495346263287729	1397717470960
5414-	0		23	Fri Mar 15 22:52:10 +0800 2013			3556248312495011	3556248312495011				3556248312495011	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	@husky先生 @_KIDD_ @鱼槿爱鱼 爹说，大了，要注意形象。听到了吗。[酷][酷][酷][酷][酷][酷]			1733794277	00	0	1397717470961
5415-	0		0	Sun Apr 21 21:33:46 +0800 2013			3569636933110573	3569636933110573				3569636933110573	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	 //@莫艳琳: //@朱丹:可以吗？			1733794277	00	3569296569026490	1397717470961
5416-	0		0	Wed Feb 06 00:12:58 +0800 2013			3542497898327929	3542497898327929				3542497898327929	0			0	<a href=" rel="nofollow">360安全浏览器</a>	//@王亚楠_Allen: 转发也是一种传播。			1733794277	00	3542420131947145	1397717470962
5417-	0		10	Fri Mar 22 10:02:13 +0800 2013			3558591263083092	3558591263083092				3558591263083092	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	我是花痴我是花痴花痴花痴花痴[花心][花心][花心][花心][花心][花心][花心][花心][花心]			1733794277	00	0	1397717470962
5418-	0		1	Mon Dec 31 15:41:00 +0800 2012			3529323099359062	3529323099359062				3529323099359062	0		#	5	<a href=" rel="nofollow">Windows.Phone客户端</a>	许久未见，未变的潮爆20。[嘻嘻][嘻嘻][嘻嘻]这张人数不齐撒。@AnJi_MonDay @chinenrin-霖 @CLAM_J @菜菜菜菜_AI @eki-� @Imperfect豪 @简嘉斌-Freehand @kellobi @黎小星领地 @霖-笙 @石灰Dee @也不齐。。。。。。[衰][衰]			1733794277	00	0	1397717470963
5419-	0		0	Sat Feb 08 12:18:18 +0800 2014			3675676781757479	3675676781757479				3675676781757479	0			0	<a href=" rel="nofollow">iPad客户端</a>	哈哈哈哈哈哈哈			1733794277	00	3675662651746787	1397717470964
5420-	1		4	Mon Dec 10 18:02:10 +0800 2012			3521748484415774	3521748484415774				3521748484415774	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[爱你][爱你][爱你][爱你][爱你][爱你][爱你][爱你]可爱死了。[花心][花心][花心]			1733794277	00	0	1397717470964
5421-	0		7	Thu Mar 07 12:43:39 +0800 2013			3553196062726312	3553196062726312				3553196062726312	0		#	0	<a href=" rel="nofollow">iPad客户端</a>	偶尔出来晒晒太阳，新房东。[鄙视][鄙视]			1733794277	00	0	1397717470965
5422-	0		0	Sat Jan 05 08:44:38 +0800 2013			3531030256797036	3531030256797036				3531030256797036	0		#	6	<a href=" rel="nofollow">Windows.Phone客户端</a>	@三表姨婆 靓爆了今天。恭喜恭喜恭喜你，[鼓掌][鼓掌][鼓掌][偷笑]。			1733794277	00	0	1397717470965
5423-	0		0	Mon Dec 02 13:06:03 +0800 2013			3651046428107305	3651046428107305				3651046428107305	0			0	<a href=" rel="nofollow">iPad客户端</a>	@槿阑mattya @实果子山田熏 			1733794277	00	3651045957823150	1397717470966
5424-	0		0	Thu Jun 06 00:59:26 +0800 2013			3585996145273788	3585996145273788				3585996145273788	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3585770054689591	1397717470966
5425-	0		6	Wed Apr 17 07:03:27 +0800 2013			3567968351174665	3567968351174665				3567968351174665	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	我饿，想吃大餐。。。。。。。。。。。			1733794277	00	0	1397717470967
5426-	0		1	Sun Jul 01 11:49:14 +0800 2012			3462947794109468	3462947794109468				3462947794109468	0			0	<a href=" rel="nofollow">iPhone客户端</a>	今天饱得胃痛。哈哈。满足，幸福啊。[酷][酷]			1733794277	00	0	1397717470967
5427-	0		0	Mon Mar 04 07:13:24 +0800 2013			3552025789029079	3552025789029079				3552025789029079	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3552023968370405	1397717470968
5428-	0		5	Tue Feb 26 12:37:57 +0800 2013			3549933137751685	3549933137751685				3549933137751685	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、12、			1733794277	00	0	1397717470969
5429-	0		1	Fri Jan 25 14:24:37 +0800 2013			3538363573727072	3538363573727072				3538363573727072	0			1	<a href=" rel="nofollow">Windows.Phone客户端</a>	别谈情别说爱，不结婚就得啦。 //@看书有道:其实，最最痛苦的莫过于，你身边的男人，从来不觉得你有什么好值得痛苦的。			1733794277	00	3538012640554219	1397717470969
5430-	0		0	Wed Feb 13 06:23:38 +0800 2013			3545127899376553	3545127899376553				3545127899376553	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3543332628234590	1397717470970
5431-	0		0	Wed Nov 06 00:44:58 +0800 2013			3641437839440092	3641437839440092				3641437839440092	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	@唛东东最爱IQ熊  你也去学习下ps 吧。[害羞][害羞][害羞] 			1733794277	00	3641430649893389	1397717470970
5432-	0		14	Tue Feb 12 12:04:50 +0800 2013			3544851377354218	3544851377354218				3544851377354218	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	有那么首歌，唱到酣畅处，戛然而止。			1733794277	00	0	1397717470971
5433-	0		2	Thu Mar 21 10:10:49 +0800 2013			3558231034712426	3558231034712426				3558231034712426	0			1	<a href=" rel="nofollow">360安全浏览器</a>	@_KIDD_ [哈哈][哈哈][哈哈]//@German��-SID_GAFA: @dddindin 你的可以咩			1733794277	00	3558210764029834	1397717470971
5434-	0		0	Mon Feb 11 11:54:46 +0800 2013			3544486451476693	3544486451476693				3544486451476693	0			0	<a href=" rel="nofollow">360安全浏览器</a>	幸福了 然后呢――A lin			1733794277	00	0	1397717470972
5435-	0		0	Fri Jun 14 09:04:33 +0800 2013			3589017323423443	3589017323423443				3589017323423443	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	客家话[微风][微风][微风][微风][微风]			1733794277	00	0	1397717470972
5436-	0		25	Fri Nov 02 12:24:59 +0800 2012			3507892882129541	3507892882129541				3507892882129541	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	我想要的生活，只闻花香，不谈悲喜，喝茶读书，不争朝夕。阳光暖一点，再暖一点，日子慢一些，再慢一些。?			1733794277	00	0	1397717470973
5437-	0		0	Tue Oct 30 00:12:40 +0800 2012			3506621424733163	3506621424733163				3506621424733163	0			0	<a href=" rel="nofollow">iPhone客户端</a>	[爱你][酷]//@Michelle_Meng_Meng:@琳小爷在这			1733794277	00	3505748804212191	1397717470974
5438-	1		0	Thu Jul 25 21:31:13 +0800 2013			3604063130523442	3604063130523442				3604063130523442	0			1	<a href=" rel="nofollow">WeicoHD.iPad</a>	@疯云人物西杰  			1733794277	00	3603960294402792	1397717470974
5439-	5		0	Wed Jan 01 21:32:07 +0800 2014			3662045415332707	3662045415332707				3662045415332707	0			0	<a href=" rel="nofollow">iPad客户端</a>	想到家里某些亲戚就[吐][吐][吐]看到某些亲戚的嘴脸行为就[吐][吐][吐]。我有家人就够。别的都是bullshit?shit?shit?…			1733794277	00	0	1397717470975
5440-	0		0	Fri Apr 27 02:31:46 +0800 2012			3439252287731083	3439252287731083				3439252287731083	0			0	<a href=" rel="nofollow">iPhone客户端</a>	[思考][思考] //@acupofafternoontea:诶？这个最初是英文版的，Dont ever argue with an idiot, because he will drag you down to his level and beat you with experience.			1733794277	00	3439226441972346	1397717470975
5441-	2		1	Wed Mar 20 05:17:17 +0800 2013			3557794773295380	3557794773295380				3557794773295380	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	今天冷的我哗哗哗哗哗哗哗哗哗哗哗哗哗哗哗的。。。			1733794277	00	0	1397717470976
5442-	0		2	Fri Apr 05 21:22:02 +0800 2013			3563835778874202	3563835778874202				3563835778874202	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	天会黑，人会变，路很长，别太狂。			1733794277	00	0	1397717470976
5443-	0		0	Mon Sep 17 08:05:43 +0800 2012			3491157797972469	3491157797972469				3491157797972469	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3491150629158804	1397717470977
5444-	0		0	Mon Feb 11 16:07:47 +0800 2013			3544550130093912	3544550130093912				3544550130093912	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3544545675419217	1397717470978
5445-	0		8	Fri Feb 15 23:33:43 +0800 2013			3546111899458091	3546111899458091				3546111899458091	0			0	<a href=" rel="nofollow">360安全浏览器</a>	很多时候真的是安慰得了别人却安慰不了自己。			1733794277	00	0	1397717470978
5446-	0		0	Wed Aug 08 10:13:58 +0800 2012			3476694554140323	3476694554140323				3476694554140323	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@李米再肥:学会感恩，知足常乐[呵呵][心]			1733794277	00	3470495682926626	1397717470979
5447-	0		0	Thu May 09 22:34:14 +0800 2013			3576175123377713	3576175123377713				3576175123377713	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	CNN懂个球 //@熊变态爱食素: CNN懂个球//@风吹鸡巴蛋打颤: CNN懂个球！！！//@二团纸:CNN懂个球！！！//@大兔纸炸鸡吃不腻酱: CNN懂个球！//@Mizuko_SS: CNN懂个球！！//@相�家的小草莓和也君_七次郎:CNN懂个球！//@松本樱井宅的辉崽崽: CNN懂个球！//@陌陌陌陌陌陌陌陌陌陌陌陌陌花花: CNN懂个球！ 			1733794277	00	13255705692	1397717470979
5448-	1		0	Wed Apr 02 12:51:30 +0800 2014			3694891693940780	3694891693940780				3694891693940780	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1733794277	00	3694553746294335	1397717470980
5449-	0		1	Fri Feb 15 01:19:53 +0800 2013			3545776229652748	3545776229652748				3545776229652748	0			0	<a href=" rel="nofollow">360安全浏览器</a>	[呵呵]			1733794277	00	3545771666317875	1397717470981
5450-	0		0	Sat Mar 09 03:19:41 +0800 2013			3553778911826134	3553778911826134				3553778911826134	0			0	<a href=" rel="nofollow">iPad客户端</a>	 //@小羔杨n:…its love //@D雅诗yasminnn:touching[心]			1733794277	00	3553345841566167	1397717470981
5451-	1		0	Wed Apr 02 12:51:30 +0800 2014			3694891693940780	3694891693940780				3694891693940780	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1733794277	00	3694553746294335	1397717470982
5452-	0		0	Sun Jun 17 11:30:07 +0800 2012			3457869552993563	3457869552993563				3457869552993563	0			0	<a href=" rel="nofollow">iPhone客户端</a>	愿爹身体健康 事事如意//@加措活佛-慈爱基金:父爱如山，祝天下所有的父亲节日快乐！�			1733794277	00	3457796118852687	1397717470982
5453-	0		0	Thu Nov 07 05:05:56 +0800 2013			3641865906109619	3641865906109619				3641865906109619	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3641538230254927	1397717470983
5454-	0		0	Wed Feb 27 06:33:53 +0800 2013			3550203904721533	3550203904721533				3550203904721533	0			0	<a href=" rel="nofollow">360安全浏览器</a>	e ,,,ahahahahahahahah~~~~~~~~~~~			1733794277	00	3550092265417563	1397717470984
5455-	0		0	Fri Jun 07 22:48:30 +0800 2013			3586687961747477	3586687961747477				3586687961747477	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	哈哈哈，笑死我了[哈哈][哈哈][哈哈][哈哈][哈哈] //@菜菜菜菜_AI: 发张有我在里面的好喔！！			1733794277	00	3586602070674701	1397717470984
5456-	0		20	Sun Sep 30 06:51:22 +0800 2012			3495850125051143	3495850125051143				3495850125051143	0			0	<a href=" rel="nofollow">iPhone客户端</a>	每逢佳节倍思亲。			1733794277	00	0	1397717470985
5457-	0		2	Sun Feb 10 00:59:32 +0800 2013			3543959168814228	3543959168814228				3543959168814228	0			0	<a href=" rel="nofollow">360安全浏览器</a>	[呵呵]//@week_lam: 每天也是新的开始 带着希望前进			1733794277	00	3543948297794855	1397717470985
5458-	0		23	Sat Feb 16 09:33:36 +0800 2013			3546262870089018	3546262870089018				3546262870089018	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	灰色的二月，快过去吧，失恋，发烧，拉肚子，呕吐。。。让所有痛来得更猛烈些吧。			1733794277	00	0	1397717470986
5459-	0		0	Wed Feb 27 12:52:27 +0800 2013			3550299174008587	3550299174008587				3550299174008587	0			0	<a href=" rel="nofollow">360安全浏览器</a>	转发微博			1733794277	00	3550044676669745	1397717470986
5460-	0		3	Mon Jul 09 04:49:13 +0800 2012			3465741192244075	3465741192244075				3465741192244075	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	好热。。????????????????????????????			1733794277	00	0	1397717470987
5461-	0		0	Thu Feb 21 14:40:40 +0800 2013			3548152089215978	3548152089215978				3548152089215978	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	麦兜说，要懂得珍惜守护身边的每个人，因为前世扭断脖子的回眸，我们才换来了今生的相遇。			1733794277	00	0	1397717470988
5462-	0		5	Fri Sep 09 21:06:18 +0800 2011			3355821170080251	3355821170080251				3355821170080251	0		#	2	<a href=" rel="nofollow">iPhone客户端</a>	秋意浓时，一个人慢慢体会。那或许就是生活。			1733794277	00	0	1397717470988
5463-	0		0	Sat Jun 23 08:32:18 +0800 2012			3459999131233653	3459999131233653				3459999131233653	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	//@加措活佛-慈爱基金: “宁静致远，淡泊明志”，给心灵一片滋润的净土。			1733794277	00	3459642589848333	1397717470989
